actor,condition,scene_id,panel,questions,valid,correct,accuracy,all_correct,disagreement
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0011-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0011-origin2,ORIGIN,34,34,34,1.0,1,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0011-origin3,ORIGIN,34,34,34,1.0,1,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0012-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0012-origin1,ORIGIN,34,34,34,1.0,1,8
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0012-origin2,ORIGIN,34,34,34,1.0,1,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0012-origin3,ORIGIN,34,34,34,1.0,1,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0013-origin0,ORIGIN,34,34,32,0.9411764705882353,0,2
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0013-origin1,ORIGIN,34,34,32,0.9411764705882353,0,6
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0013-origin2,ORIGIN,34,34,33,0.9705882352941176,0,13
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0013-origin3,ORIGIN,34,34,34,1.0,1,17
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0014-origin0,ORIGIN,34,34,33,0.9705882352941176,0,6
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0014-origin1,ORIGIN,34,34,33,0.9705882352941176,0,13
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0014-origin2,ORIGIN,34,34,34,1.0,1,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0014-origin3,ORIGIN,34,34,34,1.0,1,18
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0015-origin0,ORIGIN,34,34,34,1.0,1,11
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0015-origin1,ORIGIN,34,34,34,1.0,1,11
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0015-origin2,ORIGIN,34,34,34,1.0,1,18
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0015-origin3,ORIGIN,34,34,33,0.9705882352941176,0,19
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0016-origin0,ORIGIN,34,34,34,1.0,1,3
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0016-origin1,ORIGIN,34,34,34,1.0,1,8
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0016-origin2,ORIGIN,34,34,33,0.9705882352941176,0,13
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0016-origin3,ORIGIN,34,34,32,0.9411764705882353,0,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0017-origin0,ORIGIN,34,34,34,1.0,1,2
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0017-origin1,ORIGIN,34,34,34,1.0,1,3
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0017-origin2,ORIGIN,34,34,34,1.0,1,11
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0017-origin3,ORIGIN,34,34,34,1.0,1,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0018-origin0,ORIGIN,34,34,34,1.0,1,6
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0018-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0018-origin2,ORIGIN,34,34,33,0.9705882352941176,0,13
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0018-origin3,ORIGIN,34,34,32,0.9411764705882353,0,16
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0019-origin0,ORIGIN,34,34,34,1.0,1,1
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0019-origin1,ORIGIN,34,34,34,1.0,1,6
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0019-origin2,ORIGIN,34,34,34,1.0,1,11
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0019-origin3,ORIGIN,34,34,34,1.0,1,13
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0020-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0020-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0020-origin2,ORIGIN,34,34,34,1.0,1,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0020-origin3,ORIGIN,34,34,34,1.0,1,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0021-origin0,ORIGIN,34,34,34,1.0,1,7
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0021-origin1,ORIGIN,34,34,34,1.0,1,15
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0021-origin2,ORIGIN,34,34,34,1.0,1,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0021-origin3,ORIGIN,34,34,34,1.0,1,16
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0022-origin0,ORIGIN,34,34,34,1.0,1,2
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0022-origin1,ORIGIN,34,34,34,1.0,1,10
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0022-origin2,ORIGIN,34,34,34,1.0,1,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0022-origin3,ORIGIN,34,34,34,1.0,1,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0023-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0023-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0023-origin2,ORIGIN,34,34,34,1.0,1,13
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0023-origin3,ORIGIN,34,34,33,0.9705882352941176,0,13
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0024-origin0,ORIGIN,34,34,34,1.0,1,2
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0024-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0024-origin2,ORIGIN,34,34,33,0.9705882352941176,0,17
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0024-origin3,ORIGIN,34,34,34,1.0,1,17
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0025-origin0,ORIGIN,34,34,34,1.0,1,1
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0025-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0025-origin2,ORIGIN,34,34,31,0.9117647058823529,0,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0025-origin3,ORIGIN,34,34,32,0.9411764705882353,0,15
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0026-origin0,ORIGIN,34,34,34,1.0,1,2
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0026-origin1,ORIGIN,34,34,34,1.0,1,11
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0026-origin2,ORIGIN,34,34,34,1.0,1,19
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0026-origin3,ORIGIN,34,34,34,1.0,1,17
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0027-origin0,ORIGIN,34,34,34,1.0,1,11
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0027-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0027-origin2,ORIGIN,34,34,32,0.9411764705882353,0,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0027-origin3,ORIGIN,34,34,32,0.9411764705882353,0,16
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0028-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0028-origin1,ORIGIN,34,34,34,1.0,1,10
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0028-origin2,ORIGIN,34,34,34,1.0,1,20
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0028-origin3,ORIGIN,34,34,34,1.0,1,22
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0029-origin0,ORIGIN,34,34,32,0.9411764705882353,0,2
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0029-origin1,ORIGIN,34,34,32,0.9411764705882353,0,2
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0029-origin2,ORIGIN,34,34,33,0.9705882352941176,0,28
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0029-origin3,ORIGIN,34,34,34,1.0,1,26
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0030-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0030-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0030-origin2,ORIGIN,34,34,34,1.0,1,19
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0030-origin3,ORIGIN,34,34,34,1.0,1,25
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0031-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0031-origin1,ORIGIN,34,34,34,1.0,1,10
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0031-origin2,ORIGIN,34,34,34,1.0,1,23
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0031-origin3,ORIGIN,34,34,34,1.0,1,22
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0032-origin0,ORIGIN,34,34,34,1.0,1,1
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0032-origin1,ORIGIN,34,34,34,1.0,1,13
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0032-origin2,ORIGIN,34,34,34,1.0,1,16
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0032-origin3,ORIGIN,34,34,34,1.0,1,22
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0033-origin0,ORIGIN,34,34,34,1.0,1,2
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0033-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0033-origin2,ORIGIN,34,34,34,1.0,1,16
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0033-origin3,ORIGIN,34,34,34,1.0,1,22
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0034-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0034-origin1,ORIGIN,34,34,34,1.0,1,5
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0034-origin2,ORIGIN,34,34,34,1.0,1,16
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0034-origin3,ORIGIN,34,34,34,1.0,1,19
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0035-origin0,ORIGIN,34,34,32,0.9411764705882353,0,7
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0035-origin1,ORIGIN,34,34,30,0.8823529411764706,0,10
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0035-origin2,ORIGIN,34,34,32,0.9411764705882353,0,13
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0035-origin3,ORIGIN,34,34,30,0.8823529411764706,0,22
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0036-origin0,ORIGIN,34,34,33,0.9705882352941176,0,4
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0036-origin1,ORIGIN,34,34,33,0.9705882352941176,0,11
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0036-origin2,ORIGIN,34,34,33,0.9705882352941176,0,17
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0036-origin3,ORIGIN,34,34,33,0.9705882352941176,0,16
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0037-origin0,ORIGIN,34,34,34,1.0,1,3
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0037-origin1,ORIGIN,34,34,34,1.0,1,11
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0037-origin2,ORIGIN,34,34,34,1.0,1,15
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0037-origin3,ORIGIN,34,34,33,0.9705882352941176,0,17
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0038-origin0,ORIGIN,34,34,34,1.0,1,4
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0038-origin1,ORIGIN,34,34,34,1.0,1,11
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0038-origin2,ORIGIN,34,34,34,1.0,1,15
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0038-origin3,ORIGIN,34,34,34,1.0,1,16
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0039-origin0,ORIGIN,34,34,34,1.0,1,2
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0039-origin1,ORIGIN,34,34,34,1.0,1,9
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0039-origin2,ORIGIN,34,34,34,1.0,1,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0039-origin3,ORIGIN,34,34,34,1.0,1,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0040-origin0,ORIGIN,34,34,34,1.0,1,2
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0040-origin1,ORIGIN,34,34,34,1.0,1,8
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0040-origin2,ORIGIN,34,34,33,0.9705882352941176,0,17
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0040-origin3,ORIGIN,34,34,33,0.9705882352941176,0,13
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0041-origin0,ORIGIN,34,34,34,1.0,1,4
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0041-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0041-origin2,ORIGIN,34,34,34,1.0,1,13
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0041-origin3,ORIGIN,34,34,32,0.9411764705882353,0,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0042-origin0,ORIGIN,34,34,34,1.0,1,2
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0042-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0042-origin2,ORIGIN,34,34,34,1.0,1,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0042-origin3,ORIGIN,34,34,33,0.9705882352941176,0,15
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0043-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0043-origin1,ORIGIN,34,34,34,1.0,1,6
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0043-origin2,ORIGIN,34,34,34,1.0,1,13
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0043-origin3,ORIGIN,34,34,34,1.0,1,15
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0044-origin0,ORIGIN,34,34,32,0.9411764705882353,0,6
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0044-origin1,ORIGIN,34,34,33,0.9705882352941176,0,9
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0044-origin2,ORIGIN,34,34,34,1.0,1,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0044-origin3,ORIGIN,34,34,34,1.0,1,18
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0045-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0045-origin1,ORIGIN,34,34,34,1.0,1,7
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0045-origin2,ORIGIN,34,34,34,1.0,1,11
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0045-origin3,ORIGIN,34,34,34,1.0,1,18
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0046-origin0,ORIGIN,34,34,34,1.0,1,2
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0046-origin1,ORIGIN,34,34,33,0.9705882352941176,0,9
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0046-origin2,ORIGIN,34,34,34,1.0,1,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0046-origin3,ORIGIN,34,34,34,1.0,1,20
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0047-origin0,ORIGIN,34,34,34,1.0,1,1
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0047-origin1,ORIGIN,34,34,34,1.0,1,7
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0047-origin2,ORIGIN,34,34,34,1.0,1,16
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0047-origin3,ORIGIN,34,34,34,1.0,1,18
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0048-origin0,ORIGIN,34,34,30,0.8823529411764706,0,3
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0048-origin1,ORIGIN,34,34,33,0.9705882352941176,0,13
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0048-origin2,ORIGIN,34,34,30,0.8823529411764706,0,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0048-origin3,ORIGIN,34,34,33,0.9705882352941176,0,16
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0049-origin0,ORIGIN,34,34,33,0.9705882352941176,0,2
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0049-origin1,ORIGIN,34,34,34,1.0,1,4
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0049-origin2,ORIGIN,34,34,33,0.9705882352941176,0,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0049-origin3,ORIGIN,34,34,34,1.0,1,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0050-origin0,ORIGIN,34,34,32,0.9411764705882353,0,5
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0050-origin1,ORIGIN,34,34,34,1.0,1,11
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0050-origin2,ORIGIN,34,34,32,0.9411764705882353,0,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0050-origin3,ORIGIN,34,34,33,0.9705882352941176,0,17
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0051-origin0,ORIGIN,34,34,32,0.9411764705882353,0,2
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0051-origin1,ORIGIN,34,34,32,0.9411764705882353,0,9
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0051-origin2,ORIGIN,34,34,32,0.9411764705882353,0,11
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0051-origin3,ORIGIN,34,34,31,0.9117647058823529,0,15
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0052-origin0,ORIGIN,34,34,34,1.0,1,4
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0052-origin1,ORIGIN,34,34,34,1.0,1,6
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0052-origin2,ORIGIN,34,34,34,1.0,1,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0052-origin3,ORIGIN,34,34,34,1.0,1,17
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0053-origin0,ORIGIN,34,34,33,0.9705882352941176,0,3
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0053-origin1,ORIGIN,34,34,34,1.0,1,10
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0053-origin2,ORIGIN,34,34,30,0.8823529411764706,0,9
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0053-origin3,ORIGIN,34,34,30,0.8823529411764706,0,13
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0054-origin0,ORIGIN,34,34,34,1.0,1,4
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0054-origin1,ORIGIN,34,34,34,1.0,1,11
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0054-origin2,ORIGIN,34,34,34,1.0,1,18
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0054-origin3,ORIGIN,34,34,34,1.0,1,16
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0055-origin0,ORIGIN,34,34,34,1.0,1,3
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0055-origin1,ORIGIN,34,34,34,1.0,1,8
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0055-origin2,ORIGIN,34,34,34,1.0,1,13
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0055-origin3,ORIGIN,34,34,34,1.0,1,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0056-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0056-origin1,ORIGIN,34,34,34,1.0,1,11
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0056-origin2,ORIGIN,34,34,31,0.9117647058823529,0,15
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0056-origin3,ORIGIN,34,34,34,1.0,1,16
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0057-origin0,ORIGIN,34,34,33,0.9705882352941176,0,3
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0057-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0057-origin2,ORIGIN,34,34,31,0.9117647058823529,0,19
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0057-origin3,ORIGIN,34,34,31,0.9117647058823529,0,21
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0058-origin0,ORIGIN,34,34,34,1.0,1,1
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0058-origin1,ORIGIN,34,34,34,1.0,1,10
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0058-origin2,ORIGIN,34,34,34,1.0,1,16
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0058-origin3,ORIGIN,34,34,34,1.0,1,18
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0059-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0059-origin1,ORIGIN,34,34,33,0.9705882352941176,0,4
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0059-origin2,ORIGIN,34,34,34,1.0,1,14
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0059-origin3,ORIGIN,34,34,34,1.0,1,12
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0060-origin0,ORIGIN,34,34,34,1.0,1,4
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0060-origin1,ORIGIN,34,34,34,1.0,1,10
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0060-origin2,ORIGIN,34,34,34,1.0,1,18
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0060-origin3,ORIGIN,34,34,34,1.0,1,23
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0061-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0061-origin1,ORIGIN,34,34,34,1.0,1,11
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0061-origin2,ORIGIN,34,34,34,1.0,1,26
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0061-origin3,ORIGIN,34,34,34,1.0,1,20
gemma,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0062-origin0,ORIGIN,34,34,34,1.0,1,0
